ID,ID_orig,Name,Phase,Type,Subtype,Collection,Tracing,East,North,Region,SurvReg,Reg
2630,1224,Feat. BU,,Structure,Feature,TRUE,MHP_II_L5_26,480493.4575,2201459.231,Zumpango,ZU,ZU
3213,98,Feat. BU,,Structure,Feature,TRUE,22abcdef,492011.253,2132803.912,Xochimilco,XO,XO
3907,988,Feat. BU,,Structure,Feature,TRUE,JRP_101_ABCDEF,488174.144,2198177.413,Zumpango,ZU,ZU
2382,922,Feat. BV,,Structure,Feature,TRUE,JRP_103_ABC_1973,495873.821,2201354.72,Zumpango,ZU,ZU
2607,1215,Feat. BV,,Structure,Feature,TRUE,MHP_II_L5_26,480430.1875,2201607.375,Zumpango,ZU,ZU
3217,94,Feat. BV,,Structure,Feature,TRUE,22abcdef,492125.3075,2132644.698,Xochimilco,XO,XO
2380,920,Feat. BW,,Structure,Feature,TRUE,JRP_103_ABC_1973,495793.579,2201344.659,Zumpango,ZU,ZU
2635,1225,Feat. BW,,Structure,Feature,TRUE,MHP_II_L5_26,480471.9705,2201662.56,Zumpango,ZU,ZU
3219,104,Feat. BW,,Structure,Feature,TRUE,22abcdef,492457.4,2132555.548,Xochimilco,XO,XO
2400,921,Feat. BX,,Structure,Feature,TRUE,JRP_103_ABC_1973,495783.126,2201252.315,Zumpango,ZU,ZU
2604,1216,Feat. BX,,Structure,Feature,TRUE,MHP_II_L5_26,480421.1945,2201656.922,Zumpango,ZU,ZU
3216,103,Feat. BX,,Structure,Feature,TRUE,22abcdef,492399.299,2132520.067,Xochimilco,XO,XO
2328,918,Feat. BY,,Structure,Feature,TRUE,JRP_103_ABC_1973,495559.767,2201685.115,Zumpango,ZU,ZU
2608,1217,Feat. BY,,Structure,Feature,TRUE,MHP_II_L5_26,480400.66,2201664.545,Zumpango,ZU,ZU
3278,101,Feat. BY,,Structure,Feature,TRUE,22abcdef,492396.255,2132259.238,Xochimilco,XO,XO
2376,923,Feat. BZ,,Structure,Feature,TRUE,JRP_103_ABC_1973,495301.4575,2201197.465,Zumpango,ZU,ZU
2606,1210,Feat. BZ,,Structure,Feature,TRUE,MHP_II_L5_26,480429.7135,2201703.084,Zumpango,ZU,ZU
3145,102,Feat. BZ,,Structure,Feature,TRUE,22abcdef,492244.32,2132274.261,Xochimilco,XO,XO
2294,1100,Feat. C,,Structure,Feature,TRUE,MHP_II_L2_5BD,477623.439,2204591.225,Zumpango,ZU,ZU
3162,455,Feat. C,,Structure,Feature,TRUE,54d_31ab_32ab,501995.269,2126756.898,Chalco,CH,CH
3439,902,Feat. C,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,495603.8035,2203317.753,Zumpango,ZU,ZU
4069,733,Feat. C,,Structure,Feature,TRUE,8f_5ef,519023.267,2115817.749,Chalco,CH,CH
3195,271,Feat. C (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,504802.9385,2128776.392,Chalco,CH,CH
2389,924,Feat. CA,,Structure,Feature,TRUE,JRP_103_ABC_1973,495258.05,2201184.82,Zumpango,ZU,ZU
2611,1219,Feat. CA,,Structure,Feature,TRUE,MHP_II_L5_26,480389.208,2201687.989,Zumpango,ZU,ZU
3270,106,Feat. CA,,Structure,Feature,TRUE,22abcdef,493100.3345,2132573.793,Xochimilco,XO,XO
2314,925,Feat. CB,,Structure,Feature,TRUE,JRP_103_ABC_1973,495259.813,2201144.101,Zumpango,ZU,ZU
2551,1220,Feat. CB,,Structure,Feature,TRUE,MHP_II_L5_26,480387.374,2201717.813,Zumpango,ZU,ZU
3148,107,Feat. CB,,Structure,Feature,TRUE,22abcdef,493103.7345,2132534.936,Xochimilco,XO,XO
2474,815,Feat. CC,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,510729.659,2119916.167,Chalco,CH,CH
2601,1209,Feat. CC,,Structure,Feature,TRUE,MHP_II_L5_26,480386.3845,2201629.8,Zumpango,ZU,ZU
3174,429,Feat. CC,,Structure,Feature,TRUE,54d_31ab_32ab,500191.314,2128829.821,Chalco,CH,CH
4049,926,Feat. CC,,Structure,Feature,TRUE,JRP_103_ABC_1973,495344.497,2201096.706,Zumpango,ZU,ZU
3257,116,Feat. CCI,,Structure,Feature,TRUE,22abcdef,491497.949,2134111.875,Xochimilco,XO,XO
2391,919,Feat. CD,,Structure,Feature,TRUE,JRP_103_ABC_1973,495184.8165,2201807.332,Zumpango,ZU,ZU
2631,1221,Feat. CD,,Structure,Feature,TRUE,MHP_II_L5_26,480351.3035,2201731.179,Zumpango,ZU,ZU
3355,90,Feat. CD,,Structure,Feature,TRUE,22abcdef,489660.516,2132914.103,Xochimilco,XO,XO
2550,1218,Feat. CE,,Structure,Feature,TRUE,MHP_II_L5_26,480369.394,2201649.095,Zumpango,ZU,ZU
3281,91,Feat. CE,,Structure,Feature,TRUE,22abcdef,489847.05,2132783.145,Xochimilco,XO,XO
3546,916,Feat. CE,,Structure,Feature,TRUE,JRP_103_ABC_1973,495956.154,2202038.582,Zumpango,ZU,ZU
2385,915,Feat. CF,,Structure,Feature,TRUE,JRP_103_ABC_1973,495961.102,2202090.851,Zumpango,ZU,ZU
2632,1226,Feat. CF,,Structure,Feature,TRUE,MHP_II_L5_26,480395.327,2201740.861,Zumpango,ZU,ZU
3424,119,Feat. CF,,Structure,Feature,TRUE,22abcdef,490544.3025,2132840.098,Xochimilco,XO,XO
2629,1227,Feat. CG,,Structure,Feature,TRUE,MHP_II_L5_26,480389.798,2201760.912,Zumpango,ZU,ZU
3259,118,Feat. CG,,Structure,Feature,TRUE,22abcdef,491150.3465,2132500.451,Xochimilco,XO,XO
3385,917,Feat. CG,,Structure,Feature,TRUE,JRP_103_ABC_1973,495752.0485,2201803.705,Zumpango,ZU,ZU
2600,1212,Feat. CH,,Structure,Feature,TRUE,MHP_II_L5_26,480336.406,2201803.315,Zumpango,ZU,ZU
3304,225,Feat. CH,,Structure,Feature,TRUE,53abcedf_54ab,491876.8875,2128722.138,Xochimilco,XO,XO
3396,927,Feat. CH,,Structure,Feature,TRUE,JRP_103_ABC_1973,494062.1775,2200589.309,Zumpango,ZU,ZU
3356,224,Feat. CI,,Structure,Feature,TRUE,53abcedf_54ab,491889.458,2128762.498,Xochimilco,XO,XO
4053,931,Feat. CI,,Structure,Feature,TRUE,JRP_103_ABC_1973,495202.7015,2200617.959,Zumpango,ZU,ZU
2545,1230,Feat. CJ,,Structure,Feature,TRUE,MHP_II_L5_26,480300.862,2201821.551,Zumpango,ZU,ZU
3368,226,Feat. CJ,,Structure,Feature,TRUE,53abcedf_54ab,491557.6495,2128669.789,Xochimilco,XO,XO
3381,928,Feat. CJ,,Structure,Feature,TRUE,JRP_103_ABC_1973,494250.93,2200531.068,Zumpango,ZU,ZU
2548,1229,Feat. CK,,Structure,Feature,TRUE,MHP_II_L5_26,480270.0705,2201807.6,Zumpango,ZU,ZU
3289,227,Feat. CK,,Structure,Feature,TRUE,53abcedf_54ab,491476.176,2128958.841,Xochimilco,XO,XO
3727,936,Feat. CK,,Structure,Feature,TRUE,JRP_103_ABC_1973,493586.7925,2198922.615,Zumpango,ZU,ZU
2559,1228,Feat. CL,,Structure,Feature,TRUE,MHP_II_L5_26,480255.907,2201824.668,Zumpango,ZU,ZU
3307,230,Feat. CL,,Structure,Feature,TRUE,53abcedf_54ab,491231.46,2128451.441,Xochimilco,XO,XO
3722,937,Feat. CL,,Structure,Feature,TRUE,JRP_103_ABC_1973,493624.3345,2199074.657,Zumpango,ZU,ZU
3349,228,Feat. CM,,Structure,Feature,TRUE,53abcedf_54ab,491102.9075,2128522.878,Xochimilco,XO,XO
3387,929,Feat. CM,,Structure,Feature,TRUE,JRP_103_ABC_1973,494075.1965,2200312.233,Zumpango,ZU,ZU
3450,1232,Feat. CM,,Structure,Feature,TRUE,MHP_II_L5_26,479431.6855,2201325.965,Zumpango,ZU,ZU
3300,229,Feat. CN,,Structure,Feature,TRUE,53abcedf_54ab,491100.0205,2128462.992,Xochimilco,XO,XO
3378,930,Feat. CN,,Structure,Feature,TRUE,JRP_103_ABC_1973,493872.5475,2200325.878,Zumpango,ZU,ZU
3970,1247,Feat. CN,,Structure,Feature,TRUE,MHP_II_L5_26,479986.737,2203403.675,Zumpango,ZU,ZU
3306,216,Feat. CO,,Structure,Feature,TRUE,53abcedf_54ab,492492.3595,2127694.868,Xochimilco,XO,XO
3472,1207,Feat. CO,,Structure,Feature,TRUE,MHP_II_L5_26,478984.984,2201979.807,Zumpango,ZU,ZU
3616,999,Feat. CO,,Structure,Feature,TRUE,JRP_104_ABC_1973,494118.8315,2195228.049,Zumpango,ZU,ZU
3297,217,Feat. CP,,Structure,Feature,TRUE,53abcedf_54ab,492561.573,2127661.514,Xochimilco,XO,XO
3441,1007,Feat. CP,,Structure,Feature,TRUE,JRP_104_ABC_1973,494050.3425,2195208.453,Zumpango,ZU,ZU
3967,1239,Feat. CP,,Structure,Feature,TRUE,MHP_II_L5_26,478724.7065,2202343.622,Zumpango,ZU,ZU
2403,1240,Feat. CQ,,Structure,Feature,TRUE,MHP_II_L5_26,478645.2695,2202269.121,Zumpango,ZU,ZU
3413,218,Feat. CQ,,Structure,Feature,TRUE,53abcedf_54ab,492731.824,2127679.328,Xochimilco,XO,XO
3445,1005,Feat. CQ,,Structure,Feature,TRUE,JRP_104_ABC_1973,493571.184,2194843.876,Zumpango,ZU,ZU
3427,219,Feat. CR,,Structure,Feature,TRUE,53abcedf_54ab,492570.8795,2127593.473,Xochimilco,XO,XO
3920,1004,Feat. CR,,Structure,Feature,TRUE,JRP_104_ABC_1973,493534.54,2194826.754,Zumpango,ZU,ZU
3961,1241,Feat. CR,,Structure,Feature,TRUE,MHP_II_L5_26,478625.732,2202250.954,Zumpango,ZU,ZU
3302,220,Feat. CS,,Structure,Feature,TRUE,53abcedf_54ab,492565.7405,2127557.632,Xochimilco,XO,XO
3443,1242,Feat. CS,,Structure,Feature,TRUE,MHP_II_L5_26,478939.502,2200401.69,Zumpango,ZU,ZU
3918,1003,Feat. CS,,Structure,Feature,TRUE,JRP_104_ABC_1973,493535.057,2194876.664,Zumpango,ZU,ZU
3242,87,Feat. CT,,Structure,Feature,TRUE,56abcd,491995.348,2124673.91,Xochimilco,XO,XO
3504,1002,Feat. CT,,Structure,Feature,TRUE,JRP_104_ABC_1973,493500.5085,2194889.145,Zumpango,ZU,ZU
3507,1243,Feat. CT,,Structure,Feature,TRUE,MHP_II_L5_26,478061.1345,2200768.637,Zumpango,ZU,ZU
3495,1009,Feat. CU,,Structure,Feature,TRUE,JRP_102_GHI_1973,492260.3975,2195640.446,Zumpango,ZU,ZU
3553,1244,Feat. CU,,Structure,Feature,TRUE,MHP_II_L5_26,478101.5165,2200773.134,Zumpango,ZU,ZU
3457,1245,Feat. CV,,Structure,Feature,TRUE,MHP_II_L5_26,478133.595,2200780.883,Zumpango,ZU,ZU
3526,1014,Feat. CV,,Structure,Feature,TRUE,JRP_102_GHI_1973,492282.374,2195610.05,Zumpango,ZU,ZU
3764,1010,Feat. CW,,Structure,Feature,TRUE,JRP_102_GHI_1973,492029.9185,2196394.145,Zumpango,ZU,ZU
4062,1237,Feat. CW,,Structure,Feature,TRUE,MHP_II_L5_26,477216.02,2201886.464,Zumpango,ZU,ZU
2463,1235,Feat. CX,,Structure,Feature,TRUE,MHP_II_L5_26,477191.45,2201842.403,Zumpango,ZU,ZU
3902,1000,Feat. CX,,Structure,Feature,TRUE,JRP_104_ABC_1973,494904.831,2192065.657,Zumpango,ZU,ZU
3613,1011,Feat. CY,,Structure,Feature,TRUE,JRP_102_GHI_1973,491836.5145,2193764.801,Zumpango,ZU,ZU
3962,1233,Feat. CY,,Structure,Feature,TRUE,MHP_II_L5_26,477146.5485,2201835.005,Zumpango,ZU,ZU
2404,1236,Feat. CZ,,Structure,Feature,TRUE,MHP_II_L5_26,477206.958,2201764.29,Zumpango,ZU,ZU
3467,1012,Feat. CZ,,Structure,Feature,TRUE,JRP_102_GHI_1973,491887.169,2193772.134,Zumpango,ZU,ZU
3153,456,Feat. D,,Structure,Feature,TRUE,54d_31ab_32ab,501957.477,2127022.998,Chalco,CH,CH
3493,904,Feat. D,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,495537.077,2203146.166,Zumpango,ZU,ZU
4015,1092,Feat. D,,Structure,Feature,TRUE,MHP_II_L2_5BD,478698.702,2204934.005,Zumpango,ZU,ZU
4076,735,Feat. D,,Structure,Feature,TRUE,8f_5ef,518848.874,2116013.353,Chalco,CH,CH
3365,262,Feat. D (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,504084.313,2127737.024,Chalco,CH,CH
2348,1234,Feat. DA,,Structure,Feature,TRUE,MHP_II_L5_26,477155.491,2201734.156,Zumpango,ZU,ZU
3620,1016,Feat. DA,,Structure,Feature,TRUE,JRP_I_L8_59_ABCD,490275.5345,2195338.847,Zumpango,ZU,ZU
3499,1238,Feat. DB,,Structure,Feature,TRUE,MHP_II_L5_26,477955.2695,2203058.885,Zumpango,ZU,ZU
3675,1018,Feat. DB,,Structure,Feature,TRUE,JRP_I_L8_59_ABCD,491505.9495,2192693.559,Zumpango,ZU,ZU
3516,1194,Feat. DC,,Structure,Feature,TRUE,MHP_II_L5_29_ABCD,487148.7655,2199463.119,Zumpango,ZU,ZU
3609,1019,Feat. DC,,Structure,Feature,TRUE,JRP_I_L8_59_ABCD,491618.744,2192334.796,Zumpango,ZU,ZU
2454,1306,Feat. DD,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,485170.0585,2195960.053,Zumpango,ZU,ZU
2469,816,Feat. DD,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,510869.574,2119477.367,Chalco,CH,CH
3165,430,Feat. DD,,Structure,Feature,TRUE,54d_31ab_32ab,500219.6575,2128840.175,Chalco,CH,CH
3527,1054,Feat. DD,,Structure,Feature,TRUE,JRP_I_L11_61_ABCD,487754.563,2185590.867,Zumpango,ZU,ZU
2383,1307,Feat. DE,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,485178.1085,2195982.78,Zumpango,ZU,ZU
3462,1289,Feat. DE,,Structure,Feature,TRUE,MHP_I_L10_1ABCDEF,483506.5395,2190943.135,Zumpango,ZU,ZU
2452,1308,Feat. DF,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,485176.5885,2196005.862,Zumpango,ZU,ZU
3515,1077,Feat. DF,,Structure,Feature,TRUE,JRP_Mary_I_L14_7abcd,489046.678,2174307.526,Zumpango,ZU,ZU
3980,1169,Feat. DF,,Structure,Feature,TRUE,JRP_I_L12_6_ABCD,486851.3845,2178803.518,Zumpango,ZU,ZU
2446,1318,Feat. DG,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,485178.613,2195629.07,Zumpango,ZU,ZU
4044,1159,Feat. DG,,Structure,Feature,TRUE,JRP_108_AB,488670.805,2178580.338,Zumpango,ZU,ZU
2449,1305,Feat. DH,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,484838.4895,2195803.241,Zumpango,ZU,ZU
4037,1160,Feat. DH,,Structure,Feature,TRUE,JRP_108_AB,488384.288,2178426.163,Zumpango,ZU,ZU
3399,1309,Feat. DI,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,484609.392,2194751.674,Zumpango,ZU,ZU
4046,1161,Feat. DI,,Structure,Feature,TRUE,JRP_108_AB,488489.871,2178365.578,Zumpango,ZU,ZU
3351,1320,Feat. DJ,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,485286.1265,2194187.749,Zumpango,ZU,ZU
3535,1163,Feat. DJ,,Structure,Feature,TRUE,JRP_108_AB,486262.9345,2178189.282,Zumpango,ZU,ZU
3347,1319,Feat. DK,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,483848.108,2194054.969,Zumpango,ZU,ZU
3464,1025,Feat. DK,,Structure,Feature,TRUE,JRP_106_BDF_1973,487233.418,2187464.368,Zumpango,ZU,ZU
3342,1314,Feat. DL,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,483339.007,2193875,Zumpango,ZU,ZU
3528,1024,Feat. DL,,Structure,Feature,TRUE,JRP_105_ABCDEF,489454.689,2189899.584,Zumpango,ZU,ZU
3328,1057,Feat. DM,,Structure,Feature,TRUE,JRP_I_L12_8_AC,490153.439,2181781.136,Zumpango,ZU,ZU
3344,1315,Feat. DM,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,482599.309,2193801.471,Zumpango,ZU,ZU
3331,1058,Feat. DN,,Structure,Feature,TRUE,JRP_I_L12_8_AC,490208.793,2181808.457,Zumpango,ZU,ZU
3382,1303,Feat. DN,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,483777.5055,2196157.044,Zumpango,ZU,ZU
3393,1304,Feat. DO,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,483755.658,2196152.238,Zumpango,ZU,ZU
3411,1059,Feat. DO,,Structure,Feature,TRUE,JRP_I_L12_8_AC,490287.7875,2181772.793,Zumpango,ZU,ZU
2384,1300,Feat. DP,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,482904.9505,2196584.414,Zumpango,ZU,ZU
3405,1060,Feat. DP,,Structure,Feature,TRUE,JRP_I_L12_8_AC,490124.815,2181481.457,Zumpango,ZU,ZU
3503,996,Feat. DQ,,Structure,Feature,TRUE,JRP_109_ABC_1973,489446.23,2202076.081,Zumpango,ZU,ZU
3959,1302,Feat. DQ,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,482960.18,2196221.647,Zumpango,ZU,ZU
2401,992,Feat. DR,,Structure,Feature,TRUE,JRP_109_ABC_1973,489686.341,2202648.383,Zumpango,ZU,ZU
3897,1301,Feat. DR,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,482923.6515,2196236.27,Zumpango,ZU,ZU
2342,993,Feat. DS,,Structure,Feature,TRUE,JRP_109_ABC_1973,489716.365,2202622.657,Zumpango,ZU,ZU
2457,1039,Feat. DS,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,484147.655,2192287.639,Zumpango,ZU,ZU
2386,1040,Feat. DT,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,484141.054,2192260.228,Zumpango,ZU,ZU
3761,994,Feat. DT,,Structure,Feature,TRUE,JRP_109_ABC_1973,489736.069,2202597.435,Zumpango,ZU,ZU
3341,1317,Feat. DU,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,482933.739,2192803.038,Zumpango,ZU,ZU
3401,1055,Feat. DU,,Structure,Feature,TRUE,JRP_I_L12_8_AC,492717.5615,2181618.028,Zumpango,ZU,ZU
3386,1316,Feat. DV,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,481924.154,2192821.214,Zumpango,ZU,ZU
3398,1056,Feat. DV,,Structure,Feature,TRUE,JRP_I_L12_8_AC,493105.886,2181019.974,Zumpango,ZU,ZU
2451,1321,Feat. DW,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,483790.0945,2192328.566,Zumpango,ZU,ZU
3437,995,Feat. DW,,Structure,Feature,TRUE,JRP_109_ABC_1973,489367.949,2202066.627,Zumpango,ZU,ZU
3395,1038,Feat. DX,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,485014.098,2192013.324,Zumpango,ZU,ZU
2448,1313,Feat. DY,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,485711.3485,2193625.984,Zumpango,ZU,ZU
2520,1310,Feat. DZ,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,486320.66,2193737.886,Zumpango,ZU,ZU
2773,773,Feat. E,,Structure,Feature,TRUE,8bd_5abcd,516821.018,2115824.434,Chalco,CH,CH
3438,905,Feat. E,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,495660.87,2203154.446,Zumpango,ZU,ZU
4011,1088,Feat. E,,Structure,Feature,TRUE,MHP_II_L2_5BD,478582.0745,2205030.785,Zumpango,ZU,ZU
3247,264,Feat. E (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,504424.681,2127648.23,Chalco,CH,CH
2521,1311,Feat. EA,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,486342.037,2193698.542,Zumpango,ZU,ZU
3377,1312,Feat. EB,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,486048.6485,2194037.302,Zumpango,ZU,ZU
3346,1322,Feat. EC,,Structure,Feature,TRUE,MHP_I_L8_62ABCD,486632.9665,2192665.627,Zumpango,ZU,ZU
3505,1288,Feat. ED,,Structure,Feature,TRUE,MHP_I_L10_1ABCDEF,483514.901,2190913.211,Zumpango,ZU,ZU
2580,832,Feat. EE,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,510572.773,2118953.334,Chalco,CH,CH
3161,431,Feat. EE,,Structure,Feature,TRUE,54d_31ab_32ab,500304.6925,2128851.368,Chalco,CH,CH
3506,1290,Feat. EF,,Structure,Feature,TRUE,MHP_I_L10_1ABCDEF,483535.858,2190930.077,Zumpango,ZU,ZU
4007,1078,Feat. EG,,Structure,Feature,TRUE,JRP_Mary_I_L14_7abcd,485985.9965,2175611.192,Zumpango,ZU,ZU
4068,1079,Feat. EH,,Structure,Feature,TRUE,JRP_Mary_I_L14_7abcd,485997.8785,2175540.552,Zumpango,ZU,ZU
2527,1181,Feat. EI,,Structure,Feature,TRUE,Mary_II_L8_26_AB,479884.82,2197198.594,Zumpango,ZU,ZU
2461,1269,Feat. EJ,,Structure,Feature,TRUE,Mary_II_L11_42_ABCD,475013.685,2189995.824,Zumpango,ZU,ZU
2353,1089,Feat. F,,Structure,Feature,TRUE,MHP_II_L2_5BD,478699.8245,2205058.474,Zumpango,ZU,ZU
2716,859,Feat. F,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,512478.716,2114908.982,Chalco,CH,CH
3545,907,Feat. F,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,495642.6655,2202948.287,Zumpango,ZU,ZU
3246,263,Feat. F (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,503884.297,2127216.08,Chalco,CH,CH
2483,813,Feat. FF,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,510375.473,2119707.828,Chalco,CH,CH
3433,31,Feat. FF,,Structure,Feature,TRUE,21bcdef,488267.507,2132072.551,Xochimilco,XO,XO
3070,863,Feat. G,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,511441.732,2114021.48,Chalco,CH,CH
3093,450,Feat. G,,Structure,Feature,TRUE,54d_31ab_32ab,500748.3615,2127268.723,Chalco,CH,CH
3552,908,Feat. G,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,495494.3255,2202960.362,Zumpango,ZU,ZU
4005,1090,Feat. G,,Structure,Feature,TRUE,MHP_II_L2_5BD,478788.6015,2205053.059,Zumpango,ZU,ZU
3310,269,Feat. G (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,503885.438,2128612.379,Chalco,CH,CH
2482,814,Feat. GG,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,509921.9875,2119515.894,Chalco,CH,CH
3428,32,Feat. GG,,Structure,Feature,TRUE,21bcdef,488268.495,2132580.088,Xochimilco,XO,XO
2316,1091,Feat. H,,Structure,Feature,TRUE,MHP_II_L2_5BD,478805.3495,2205012.398,Zumpango,ZU,ZU
2473,846,Feat. H,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,511035.831,2117240.192,Chalco,CH,CH
3167,451,Feat. H,,Structure,Feature,TRUE,54d_31ab_32ab,500979.5245,2127034.119,Chalco,CH,CH
3548,909,Feat. H,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,495443.6895,2202948.737,Zumpango,ZU,ZU
3315,268,Feat. H (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,503172.14,2128422.249,Chalco,CH,CH
2626,831,Feat. HH,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,510333.392,2118811.881,Chalco,CH,CH
3283,34,Feat. HH,,Structure,Feature,TRUE,21bcdef,487596.414,2131540.852,Xochimilco,XO,XO
2475,841,Feat. I,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,512502.156,2118119.946,Chalco,CH,CH
3166,452,Feat. I,,Structure,Feature,TRUE,54d_31ab_32ab,501446.092,2126843.632,Chalco,CH,CH
3555,910,Feat. I,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,495398.686,2202946.24,Zumpango,ZU,ZU
4009,1094,Feat. I,,Structure,Feature,TRUE,MHP_II_L2_5BD,478938.359,2205036.582,Zumpango,ZU,ZU
3720,260,Feat. I (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,503247.5975,2127632.138,Chalco,CH,CH
2476,830,Feat. II,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,510284.893,2119014.227,Chalco,CH,CH
3264,37,Feat. II,,Structure,Feature,TRUE,46ab_51ac_1972,479321.1095,2134733.832,Xochimilco,XO,XO
2313,1096,Feat. J,,Structure,Feature,TRUE,MHP_II_L2_5BD,478883.074,2204908.72,Zumpango,ZU,ZU
2423,844,Feat. J,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,512751.1365,2117798.835,Chalco,CH,CH
3094,453,Feat. J,,Structure,Feature,TRUE,54d_31ab_32ab,501580.222,2126551.717,Chalco,CH,CH
3550,911,Feat. J,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,495361.2185,2202971.096,Zumpango,ZU,ZU
3248,247,Feat. J (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,504296.162,2129373.432,Chalco,CH,CH
2647,829,Feat. JJ,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,510352.282,2119086.001,Chalco,CH,CH
3267,38,Feat. JJ,,Structure,Feature,TRUE,46ab_51ac_1972,479405.461,2134646.242,Xochimilco,XO,XO
3111,522,Feat. K,,Structure,Feature,TRUE,12ac_13c_32cdef,504568.1665,2126732.772,Chalco,CH,CH
3120,834,Feat. K,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,512470.8675,2120144.778,Chalco,CH,CH
3121,617,Feat. K,,Structure,Feature,TRUE,7ac_12df,511995.219,2120151.952,Chalco,CH,CH
3551,913,Feat. K,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,493572.155,2203840.386,Zumpango,ZU,ZU
4008,1093,Feat. K,,Structure,Feature,TRUE,MHP_II_L2_5BD,478892.9745,2204958.308,Zumpango,ZU,ZU
3646,259,Feat. K (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,503046.1715,2127550.154,Chalco,CH,CH
2530,828,Feat. KK,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,510172.0295,2119157.597,Chalco,CH,CH
3327,35,Feat. KK,,Structure,Feature,TRUE,46ab_51ac_1972,479285.487,2134860.952,Xochimilco,XO,XO
2320,1095,Feat. L,,Structure,Feature,TRUE,MHP_II_L2_5BD,478932.815,2204958.823,Zumpango,ZU,ZU
2471,634,Feat. L,,Structure,Feature,TRUE,Map_5,515437.8495,2122828.776,Chalco,CH,CH
2553,824,Feat. L,,Structure,Feature,TRUE,1abcd_5ab_6abcd_7bd_8b,511922.8525,2119977.361,Chalco,CH,CH
3106,521,Feat. L,,Structure,Feature,TRUE,12ac_13c_32cdef,504600.3625,2126852.728,Chalco,CH,CH
3544,912,Feat. L,,Structure,Feature,TRUE,Jeff_I_L4_1_ABCD,493747.866,2203679.505,Zumpango,ZU,ZU
3716,261,Feat. L (w),,Structure,Feature,TRUE,16abcd_24abcd_32gh,503260.988,2127574.057,Chalco,CH,CH
3487,597,Feat. LL,,Structure,Feature,TRUE,7ac_12df,511913.4315,2122523.902,Chalco,CH,CH
